"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCONS_00003920",8606.45940057204,0.415637896640402,0.0937709393851637,4.43248088763589,9.31549623154596e-06,0.00147068396755532
"TCONS_00001297",653.479534912533,-0.45588078265462,0.146196947468259,-3.11826471447768,0.00181919329242663,0.0489670361543614
"TCONS_00001304",1212.26838160949,0.25183570193145,0.077635735949625,3.24381161395646,0.00117941722919579,0.0369810746101175
"TCONS_00001306",1044.93330672611,-0.455391218410654,0.0982889411756792,-4.63318876939268,3.60075926730842e-06,0.000620148948355981
"TCONS_00003123",621.29163254851,-0.262288836713815,0.083354431319647,-3.14666937991565,0.00165141579962371,0.0463497367761055
"TCONS_00003128",5892.18313256995,0.905182846448649,0.269621151251279,3.35723975010048,0.000787248167673547,0.0280200427275923
"TCONS_00003137",3014.78002994037,-0.386704782089516,0.0933895755894121,-4.14077031241331,3.46141433407308e-05,0.00363229264604221
"TCONS_00003148",2171.23183426714,0.252389176275968,0.0686700914411237,3.67538721704428,0.000237488938665113,0.0126738815296072
"TCONS_00004044",18079.2359442784,-0.25053365241078,0.0667055188226416,-3.75581596294762,0.000172777628036178,0.0102228162966745
"TCONS_00001350",2087.81057960201,0.283741079421299,0.080137921677725,3.54065932184223,0.000399128577222315,0.0177917432834747
"TCONS_00003191",1657.76796781993,0.791421748123409,0.1407394567333,5.62331109195017,1.87331601612415e-08,7.88666042788268e-06
"TCONS_00001435",747.10605995037,-0.268703271706474,0.0616756506173085,-4.35671564088967,1.32028613451782e-05,0.00187592401068328
"TCONS_00003261",1670.08606279476,-0.479124818410036,0.141102915405512,-3.39556994292494,0.000684858733623269,0.0267518530072017
"TCONS_00003262",1831.28254728049,-0.882666981084111,0.150546989688881,-5.86306629516953,4.54396691284597e-09,2.45958437611048e-06
"TCONS_00003267",1322.00079598497,-0.281021925142643,0.0887662252655109,-3.16586544377742,0.00154622300735481,0.044049917104266
"TCONS_00001464",395.973751929925,0.292343571185879,0.0786323158907108,3.71785528474324,0.000200921305583793,0.0111954533361322
"TCONS_00001501",838.086278540629,-0.54529615625999,0.158641564934277,-3.43728427342418,0.000587578567453813,0.0243956505666698
"TCONS_00003308",1021.56059520773,-0.356148231651101,0.0868616534928007,-4.10017789588382,4.12832668415773e-05,0.00376076576626884
"TCONS_00003322",1447.68884678096,-0.194458728899743,0.0597324063927031,-3.25549798917022,0.00113193698016605,0.0366573437423007
"TCONS_00003325",739.258922225629,-0.23087370075643,0.0549397682325678,-4.202305691919,2.64210010098097e-05,0.00312841165081778
"TCONS_00003334",2909.24909629926,0.444644791471985,0.135515325410443,3.28114027048428,0.00103388313252252,0.0345476003158257
"TCONS_00001512",2043.5403088622,-0.546028025230808,0.110064892897238,-4.96096448974521,7.01440154779357e-07,0.000175194381643966
"TCONS_00001513",7113.8588593565,-0.542511993110634,0.101655532131792,-5.33676802170775,9.46179682618425e-08,3.25915892494656e-05
"TCONS_00001522",786.565228879681,-0.501042047869229,0.159922961723663,-3.13302131519424,0.001730168770962,0.0477949634966268
"TCONS_00003371",2952.48932451152,0.341744906475007,0.0878238654119748,3.89125330423466,9.9727752764342e-05,0.0067476509861445
"TCONS_00003375",3662.35127275135,0.88394313010392,0.115842650622279,7.63054993437728,2.33754400618306e-14,8.8569542394276e-11
"TCONS_00001534",1379.09714681841,0.497426794836506,0.10307878995918,4.82569493717854,1.39515925152061e-06,0.00026431292020058
"TCONS_00003381",3104.66798049547,0.364289391124776,0.076791235677177,4.74389281422965,2.09649809301211e-06,0.000378268155924899
"TCONS_00003457",373.454521300852,-0.413101377812705,0.114514506381168,-3.60741526001669,0.000309262493258374,0.0148916417176916
"TCONS_00003469",8475.58595151948,0.402913798927329,0.104669149923883,3.84940356561924,0.000118405787679931,0.0076040598223603
"TCONS_00003475",973.189132547035,0.263998124150975,0.0815225959379367,3.23834295404377,0.00120226191193396,0.0369810746101175
"TCONS_00003478",1311.56303681315,-0.50573622954008,0.146793185808858,-3.44522960485786,0.00057057450472629,0.0240211866489768
"TCONS_00003479",1066.14436577289,-0.620984207295148,0.154659774482521,-4.01516302072022,5.94047197213583e-05,0.00468926006300472
"TCONS_00003487",869.317755559319,-0.472898779030898,0.147015001923415,-3.21667022306503,0.00129687574159085,0.0386672071526952
"TCONS_00003491",1424.98087852228,-0.600599817693589,0.163253028555353,-3.67895054081613,0.000234195675812335,0.0126738815296072
"TCONS_00003492",1969.98614885019,-0.520434134660165,0.126703314575968,-4.10750213127318,3.99961088612806e-05,0.00376076576626884
"TCONS_00003525",3705.28774247421,0.282740566576005,0.08299657428414,3.40665345545514,0.000657645693714531,0.0259564534737954
"TCONS_00001630",667.014524524925,-0.393523223928901,0.102396591648828,-3.84312815096914,0.000121475996553018,0.00767120918232308
"TCONS_00001645",2585.93434030254,0.797782800236495,0.113669596439657,7.01843610978254,2.24365307990472e-12,4.25060075987949e-09
"TCONS_00001646",480.222790397359,-0.459697754089185,0.136817240766245,-3.35994024959609,0.000779593310195298,0.0280200427275923
"TCONS_00001647",1075.80987864273,-0.884878815775247,0.176746979001092,-5.00647208102934,5.54366982080096e-07,0.00015003546393582
"TCONS_00001650",1513.67857497201,1.37350925648082,0.206156008761087,6.66247500975135,2.692541140052e-11,2.55050959491425e-08
"TCONS_00001660",8123.31664156451,-0.417570494448153,0.111403991882757,-3.74825432546089,0.000178069642539066,0.0102228162966745
"TCONS_00003591",360.368661869523,0.699068593150919,0.186237513540173,3.75364006886897,0.000174285071166164,0.0102228162966745
"TCONS_00001676",600.904476793104,0.745862955940863,0.232691960952359,3.20536623993457,0.0013489072574097,0.0396202294443827
"TCONS_00001685",1534.49004980722,0.559086784104324,0.11481630841771,4.86940219389675,1.11936370556055e-06,0.000235626060020497
"TCONS_00001698",816.24719272566,-0.275542621625346,0.0669353707219436,-4.11654732996069,3.84590380251726e-05,0.00373644346352253
"TCONS_00001707",983.624438567641,-0.269008926828673,0.0783273367360259,-3.43441942543344,0.000593824584245162,0.0243956505666698
"TCONS_00003655",3753.38621520916,-0.321642010417906,0.0817694356551403,-3.93352366738129,8.37095923400955e-05,0.00609953164185811
"TCONS_00003660",1025.19010590708,-0.2344272775501,0.0715335831597404,-3.27716391651464,0.00104855477337555,0.0345476003158257
"TCONS_00003682",1821.99859746338,-0.230429740799048,0.0696371881655446,-3.30900409492784,0.000936284677061507,0.0319602039764509
"TCONS_00003705",646.761848111618,-0.405233855845337,0.120193005845787,-3.37152609666214,0.000747529561528635,0.0280200427275923
"TCONS_00003706",1078.26657316998,-0.734295007046298,0.106815656734254,-6.87441363463358,6.224535494867e-12,7.86158833001702e-09
"TCONS_00001770",554.162199189848,-0.411619934098513,0.0904400317566097,-4.55130240562338,5.33148536353579e-06,0.000878304262714656
"TCONS_00003711",598.220171122914,-0.215343697207365,0.0621969473919381,-3.46228723815597,0.000535605202458638,0.0228023383383795
"TCONS_00001783",1353.5106604673,-0.227349655665758,0.0654098825233957,-3.47576920940715,0.000509390447660835,0.0219327318884875
"TCONS_00003728",1915.07392495353,-0.230690788280672,0.0596352957448246,-3.86835992677528,0.000109569849500158,0.00715793378889822
"TCONS_00003748",1997.09890125431,0.58453548138338,0.180363695828623,3.2408710561065,0.00119165072803597,0.0369810746101175
"TCONS_00003752",1978.99130903922,0.380035729729433,0.117587511627778,3.23193955266637,0.00122953062350982,0.0369810746101175
"TCONS_00003754",3215.42922809375,0.394019956648388,0.112611326494368,3.49893717545451,0.000467116629406536,0.0203437345841536
"TCONS_00003755",3593.29819998928,0.51481163999666,0.141529374009494,3.63748969851393,0.000275308199731354,0.013908570250428
"TCONS_00003778",1463.15602558213,-0.591606332057077,0.113859782462867,-5.19592009803826,2.03709747216026e-07,5.93735563231941e-05
